unit,deaths,b_mean,b_sd,b_lo95,b_hi95,classified_95
130300,29,-0.029531867821449013,0.02599832605682411,-0.08241476201083071,0.020862914642156047,False
130310,33,-0.018327000045087548,0.02582156603368669,-0.06904885293913068,0.03221631219259907,False
130320,18,-0.007504558522320735,0.027356235552538376,-0.060063784221959245,0.045586750369938187,False
130330,30,-0.0020540704774764775,0.02673105747141169,-0.05445091260846401,0.048565616643034916,False
130340,180,-0.020694361853604088,0.020673999325214992,-0.061426500379042945,0.01981002550524613,False
130350,32,-0.017811006490700065,0.026105484888812015,-0.06862239065964723,0.03307175728129649,False
130353,35,-0.021742244452355217,0.026857664781298553,-0.0730947654941095,0.03045748364146104,False
130356,23,-0.04943880825131147,0.027220159651565906,-0.103323168363479,0.003172438266674482,False
130360,21,-0.013709432200594346,0.027934020962172398,-0.06804120699838541,0.04093008508949078,False
130370,43,-0.032323698381301086,0.02522917549204532,-0.08109121514078832,0.016587344845092274,False
130380,130,-0.021109045862700782,0.022019426346026317,-0.06414354629220961,0.022103112986882136,False
