rgi_id,b_mean,b_sd,b_lo95,b_hi95,classified_95,prob_direction,mde,bh_fdr05
170005,-0.0032307379915375,0.0166570949333795,-0.0355420071162359,0.0288416060395917,False,0.576875,0.0326479060694238,False
170006,0.005205925330908,0.0202714986160981,-0.0337655550831342,0.0453149302481889,False,0.596125,0.0397321372875522,False
170007,0.007976046379887,0.0204866255583589,-0.0312184408252411,0.0481485335217549,False,0.6525,0.0401537860943835,False
170008,-0.0035982096496286,0.021095009462211,-0.0438203239063333,0.0386576939523999,False,0.5745,0.0413462185459337,False
170009,-0.005709617757377,0.0194808869995401,-0.0436130752277643,0.0336005039354426,False,0.623,0.0381825385190987,False
170010,0.0031581130391058,0.0190195596098594,-0.0340837690545273,0.0407830394464809,False,0.56475,0.0372783368353245,False
170011,-0.0025548794130494,0.0207940032616602,-0.0428528176058689,0.0385430080186576,False,0.550125,0.0407562463928541,False
210001,-0.0301664223181963,0.012750064927722,-0.0554995296832301,-0.0053466759774942,True,0.992625,0.0249901272583351,False
210002,-0.0236235267631995,0.0151556040885053,-0.0531685265376283,0.0063933149612871,False,0.94075,0.0297049840134705,False
210003,-0.035068595911359,0.0159189772342104,-0.0657818022421476,-0.0036454613345425,True,0.987125,0.0312011953790524,False
210004,-0.0435381618647887,0.0166723580751114,-0.0769532676421796,-0.0113017932926642,True,0.996,0.0326778218272184,False
