rgi_id,b_mean,b_lo95,b_hi95,changed_vs_zero,delta_mean,delta_lo95,delta_hi95,lagging,leading,label
270009,-0.02033695370527963,-0.05379114895133554,0.012470690075320139,False,0.001937697086413467,-0.03104026060518573,0.03463522728372234,False,False,No determination
270010,-0.00937298943152484,-0.04223240706173047,0.023410842222638097,False,0.012901661360168258,-0.0198931486475596,0.04619945018583161,False,False,No determination
270011,-0.008597437304919324,-0.040842790839757726,0.023898153806086793,False,0.013677213486773776,-0.01875627691923135,0.0461747645978115,False,False,No determination
280001,-0.02968151137064251,-0.05535917550857845,-0.004081393691380238,True,-0.007406860578949411,-0.03301966397292053,0.018495191014031433,False,False,"Changed, in line with the country"
280002,-0.025921939847735366,-0.05933668507541302,0.006874315989906773,False,-0.00364728905604227,-0.03682226734768437,0.029144355647987785,False,False,No determination
280003,-0.02159045537013679,-0.054861403418394614,0.012553179530736942,False,0.0006841954215563107,-0.03320463858787569,0.03428822810232417,False,False,No determination
280004,-0.03186836363970681,-0.06468505219011736,0.001924966427385102,False,-0.009593712848013712,-0.04271651864837757,0.024306344339288168,False,False,No determination
280005,-0.025876254072917056,-0.05898273542194925,0.007728921932439246,False,-0.0036016032812239587,-0.0364622091367963,0.029957924900275355,False,False,No determination
280006,-0.016590568918662618,-0.050744218680207,0.016810336172545112,False,0.005684081873030479,-0.028560513399037653,0.03920223536385826,False,False,No determination
290001,-0.02046218569435906,-0.043353042994840496,0.00270982080490963,False,0.0018124650973340391,-0.021341767163217812,0.0257698214927518,False,False,No determination
290002,-0.03793325996485958,-0.06591237369514712,-0.009559818527271939,True,-0.015658609173166478,-0.04414043737235769,0.012535303146086082,False,False,"Changed, in line with the country"
290003,-0.016486762045564568,-0.04842349270556832,0.015379862359787553,False,0.005787888746128533,-0.026357559600344475,0.03793934668206076,False,False,No determination
290004,-0.013659765495652757,-0.044968821396704876,0.017258596537441818,False,0.008614885296040342,-0.023110410127401757,0.03954299746705665,False,False,No determination
290005,-0.009521518161821558,-0.038929627180269384,0.021180059259769932,False,0.012753132629871542,-0.01713843262619961,0.043412283425024255,False,False,No determination
